"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2010,0
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2021,15.1
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2022,25.7
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2030,44.87
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2050,89.32
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2030,51.05
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Middle East",2050,145.76
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2010,172.91
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2021,225.37
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2022,226.12
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2030,238.24
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2050,306.26
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2030,238.39
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Eurasia",2050,314.71
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2010,170.42
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2021,223.37
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2022,223.71
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2030,235.82
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2050,296.66
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2030,235.82
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Russia",2050,296.66
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2010,582.02
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2021,726.43
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2022,748.37
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2030,1280.51
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2050,2124.7
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2030,1322.29
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Asia Pacific",2050,2520.25
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","China",2010,73.88
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","China",2021,407.52
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","China",2022,417.71
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","China",2030,642.16
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","China",2050,1246.67
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","China",2030,661.18
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","China",2050,1483.26
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","India",2010,26.27
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","India",2021,47.11
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","India",2022,49.57
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","India",2030,127.6
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","India",2050,336.58
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","India",2030,125.18
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","India",2050,354.86
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2010,288.23
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2021,70.81
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2022,60.18
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2030,207.22
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2050,205.92
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2030,232.4
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Japan",2050,288.87
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2010,0
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2021,0
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2022,0
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2030,0
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2050,8.36
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2030,0
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Nuclear","Electricity generation","TWh","Southeast Asia",2050,12.36
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","World",2010,4847.26
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","World",2021,6525.78
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","World",2022,6500.23
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","World",2030,6613.42
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","World",2050,6210.48
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","World",2030,6054.58
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","World",2050,3319.02
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2010,1216.54
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2021,1933.08
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2022,2038.81
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2030,1916.41
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2050,885.21
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2030,1583.54
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","North America",2050,366.1
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2010,1017.66
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2021,1633.06
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2022,1746.84
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2030,1538.16
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2050,513.12
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2030,1245.4
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","United States",2050,168.81
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2010,170.3
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2021,264.61
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2022,211.23
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2030,243.31
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2050,196.92
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2030,216.98
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Central and South America",2050,70.52
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2010,36.47
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2021,86.76
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2022,41.95
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2030,39.02
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2050,41.86
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2030,20
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Brazil",2050,4.59
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2010,945.79
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2021,887.77
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2022,847.43
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2030,488.53
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2050,216.88
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2030,404.4
"World Energy Outlook 2023","Announced Pledges Scenario","Energy","Natural gas","Electricity generation","TWh","Europe",2050,74.5
"World Energy Outlook 2023","Stated Policies Scenario","Energy","Natural gas","Electricity generation","TWh","European Union",2010,588.55
